stress_level,controller_label,seed,valid,invalid_reason,n_faults,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s,stress_cumulative_unserved_energy,stress_max_unserved_load_mw,stress_cum_unserved_restoration_mw,stress_cum_feasible_restoration_mw,resilience_loss_area,resilience_time_to_50pct_restoration,resilience_time_to_90pct_restoration,stress_critical_load_total_mw,stress_critical_load_interrupted_mw,stress_critical_load_restored_mw,stress_critical_load_restored_pct,stress_restoration_rate,stress_n_faults,stress_n_restored
moderate,random,4,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,1.1827,1.1827,100.0,24.1119,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6811,0,44.5118,0.0,0.0,0.0,1.1712,0.0,0.5142,24.447677656773706,0.18530153381309072,0.0,0.0,131.50904150197607,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,5,True,,5,0.10204081632653061,0.0,86.0,-4.0,50.0,0.0,0.9981,0.9981,100.0,26.0549,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4214,0,39.781,0.0,0.0,0.0,1.1846,0.0,0.5137,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,6,True,,5,0.10204081632653061,0.0,128.0,-4.0,50.0,0.0,1.4768,1.4768,100.00000000000001,24.3996,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,6272,0,42.0733,0.0,0.0,0.0,1.1824,0.0,0.5156,18.1210486477616,0.4826385419847383,0.0,0.0,37.40436368857961,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,7,True,,5,0.10204081632653061,0.0,118.0,-4.0,50.0,0.0,1.4913,1.4913,100.0,25.6825,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,5782,0,40.3264,0.0,0.0,0.0,1.1952,0.0,0.5217,12.520335095916732,0.2585873807482452,0.0,0.0,47.918198365628015,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,8,True,,5,0.10204081632653061,0.0,101.0,-4.0,50.0,0.0,1.6147,1.6147,100.00000000000001,25.029,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4949,0,40.3352,0.0,0.0,0.0,1.2373,0.0005,0.544,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,9,True,,5,0.10204081632653061,0.0,157.0,-4.0,50.0,0.0,0.9262,0.9262,100.0,24.4405,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7693,3,43.5877,0.0,0.0,0.0,1.5863,0.001,0.7039,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,0,True,,5,0.10204081632653061,0.0,104.0,-4.0,50.0,0.0,1.109,1.109,100.0,24.0674,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5096,0,40.934,0.0,0.0,0.0,1.1985,0.015,0.5171,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,1,True,,5,0.10204081632653061,0.0,113.0,-4.0,50.0,0.0,1.639,1.639,99.99999999999999,25.0337,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5537,0,40.4768,0.0,0.0,0.0,1.3053,0.0036,0.5728,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,2,True,,5,0.10204081632653061,0.0,83.0,-4.0,50.0,0.0,1.5081,1.5081,99.99999999999999,25.7447,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4067,0,38.9948,0.0,0.0,0.0,1.224,0.007,0.5366,17.205429674585304,0.09945695281777978,0.0,0.0,172.49373434563418,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,3,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.4349,1.4349,100.0,24.9846,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,41.0205,0.0,0.0,0.0,1.166,0.0051,0.5075,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,4,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,1.1827,1.1827,100.0,24.1119,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6811,0,44.5118,0.0,0.0,0.0,1.2366,0.0052,0.5416,24.447677656773706,0.18530153381309072,0.0,0.0,131.50904150197607,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,5,True,,5,0.10204081632653061,0.0,86.0,-4.0,50.0,0.0,0.9981,0.9981,100.0,26.0549,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4214,0,39.781,0.0,0.0,0.0,1.417,0.002,0.6214,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,6,True,,5,0.10204081632653061,0.0,128.0,-4.0,50.0,0.0,1.4768,1.4768,100.00000000000001,24.3996,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,6272,0,42.0733,0.0,0.0,0.0,1.2575,0.007,0.5375,18.1210486477616,0.4826385419847383,0.0,0.0,37.40436368857961,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,7,True,,5,0.10204081632653061,0.0,118.0,-4.0,50.0,0.0,1.4913,1.4913,100.0,25.6825,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,5782,0,40.3264,0.0,0.0,0.0,1.6422,0.003,0.7271,12.520335095916732,0.2585873807482452,0.0,0.0,47.918198365628015,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,8,True,,5,0.10204081632653061,0.0,101.0,-4.0,50.0,0.0,1.6147,1.6147,100.00000000000001,25.029,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4949,0,40.3352,0.0,0.0,0.0,1.0586,0.007,0.4501,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,9,True,,5,0.10204081632653061,0.0,157.0,-4.0,50.0,0.0,0.9262,0.9262,100.0,24.4405,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7693,3,43.5877,0.0,0.0,0.0,1.2528,0.007,0.5453,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,0,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0333,1.0333,100.0,25.915,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0246,0.0,0.0,0.0,1.8542,0.256,0.7001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,1,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0163,1.0163,100.0,23.9717,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5733,0,40.3809,0.0,0.0,0.0,1.5924,0.1738,0.6067,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,2,True,,5,0.10204081632653061,0.0,97.0,-4.0,50.0,0.0,1.0397,1.0397,100.0,22.7456,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4753,0,38.5424,0.0,0.0,0.0,1.2695,0.1374,0.4914,12.990243458048628,0.09754141270825854,0.0,0.0,132.81664542713247,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,3,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0551,1.0551,100.0,24.2255,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0911,0.0,0.0,0.0,1.4341,0.1747,0.5422,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,4,True,,5,0.10204081632653061,0.0,142.0,-4.0,50.0,0.0,0.4738,0.4738,100.0,23.8063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6958,0,44.4834,0.0,0.0,0.0,1.8001,0.1645,0.7138,24.117982632965248,0.16091921447160507,0.0,0.0,149.37633833634587,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,5,True,,5,0.10204081632653061,0.0,90.0,-4.0,50.0,0.0,1.2421,1.2421,100.0,26.2539,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4410,0,38.7095,0.0,0.0,0.0,1.3328,0.1572,0.5102,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,6,True,,5,0.10204081632653061,0.0,143.0,-4.0,50.0,0.0,1.0736,1.0736,100.0,22.6063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,7007,0,42.8614,0.0,0.0,0.0,1.3596,0.1455,0.5228,20.28792365958337,0.5323258906115121,0.0,0.0,37.93896796385365,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,dqn_core_only,7,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,0.9735,0.9735,100.0,23.1428,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,6811,0,41.1858,0.0,0.0,0.0,1.2076,0.1348,0.4637,15.352944510843527,0.3168675763580049,0.0,0.0,47.952242060567826,0,0,0.0,0.0,0.0,100.0,0.0,5,0
