policy,metric,nominal_n,nominal_mean,nominal_sd,nominal_median,nominal_iqr,moderate_n,moderate_mean,moderate_sd,moderate_median,moderate_iqr,severe_n,severe_mean,severe_sd,severe_median,severe_iqr
rule_based,ens,100,30.0,0.0,30.0,0.0,30,50.0,0.0,50.0,0.0,30,79.66666666666667,1.8257418583505545,80.0,0.0
rule_based,saidi,100,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
rule_based,saifi,100,0.0612244897959183,6.973850769498386e-18,0.0612244897959183,0.0,30,0.1020408163265305,2.823006427041851e-17,0.1020408163265306,0.0,30,0.1625850340136055,0.0037260037925521,0.1632653061224489,0.0
rule_based,restoration_time_seconds,100,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
rule_based,critical_load_restored_pct,100,100.0,6.387304196316204e-15,100.0,0.0,30,30.0,46.6091599699399,0.0,100.0,30,0.0,0.0,0.0,0.0
rule_based,voltage_violation_count,100,12.87,41.13015925084658,0.0,0.0,30,2543.633333333333,812.5361098960818,2502.0,814.0,30,5905.366666666667,394.5416793972586,5881.5,483.0
rule_based,line_overload_count,100,5.47,6.322087303951748,4.0,6.25,30,0.6,1.5887535778195696,0.0,0.0,30,102.83333333333331,50.99836598689544,97.0,60.0
rule_based,switching_operations,100,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
rule_based,number_of_islands,100,1.0,0.0,1.0,0.0,30,1.0,0.0,1.0,0.0,30,1.0,0.0,1.0,0.0
rule_based,isolated_nodes,100,0.0,0.0,0.0,0.0,30,24.866666666666667,7.200255423311006,25.0,11.5,30,36.66666666666666,2.4259137394524903,38.0,3.0
rule_based,actions_taken,100,200.0,0.0,200.0,0.0,30,200.0,0.0,200.0,0.0,30,200.0,0.0,200.0,0.0
rule_based,frequency_deviation_count,100,9629.97,298.1330614394055,9800.0,245.0,30,7952.7,1004.9552794990946,8158.5,1359.75,30,9775.5,116.34720629990692,9800.0,0.0
rule_based,average_voltage_pu,100,0.9594897959183676,0.0058456281091607,0.961428571428572,0.0,30,0.4779795918367346,0.1400169495261894,0.4756122448979591,0.2237755102040816,30,0.2480680272108843,0.0475779005229481,0.2220408163265305,0.0587755102040816
rule_based,minimum_voltage_pu,100,0.8550000000000001,0.2864357773488754,0.95,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
rule_based,maximum_voltage_pu,100,1.0,0.0,1.0,0.0,30,1.0,0.0,1.0,0.0,30,1.0,0.0,1.0,0.0
rule_based,successful_restoration_count,100,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
rule_based,controller_runtime_s,100,0.0050649999999999,0.0049129672780049,0.0043,0.003,30,0.00394,0.0004839492706386,0.0038,0.000675,30,0.0037733333333333,0.0004884411045803,0.0037,0.0006
