stress_level,controller_label,seed,valid,invalid_reason,n_faults,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s,stress_cumulative_unserved_energy,stress_max_unserved_load_mw,stress_cum_unserved_restoration_mw,stress_cum_feasible_restoration_mw,resilience_loss_area,resilience_time_to_50pct_restoration,resilience_time_to_90pct_restoration,stress_critical_load_total_mw,stress_critical_load_interrupted_mw,stress_critical_load_restored_mw,stress_critical_load_restored_pct,stress_restoration_rate,stress_n_faults,stress_n_restored
moderate,persistence,10,True,,5,0.10204081632653061,0.0,130.0,-4.0,50.0,0.0,1.0321,1.0321,100.0,24.6345,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6370,0,44.0111,0.0,0.0,0.0,0.8652,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,11,True,,5,0.10204081632653061,0.0,144.0,-4.0,50.0,0.0,0.537,0.537,100.0,24.4226,0,5,1,1,0,0,0,0,0,0.0,1.0,0.9420408163265311,143,7056,1,43.3697,0.0,0.0,0.0,0.9312,0.0,0.3941,30.529778780128478,0.4711701978706704,0.0,0.0,64.65770622204604,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,12,True,,5,0.10204081632653061,0.0,130.0,-4.0,50.0,0.0,0.706,0.706,100.0,21.7321,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6370,0,42.1496,0.0,0.0,0.0,0.8581,0.0,0.3436,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,13,True,,5,0.10204081632653061,0.0,114.0,-4.0,50.0,0.0,1.0104,1.0104,100.0,26.4296,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5586,0,41.9607,0.0,0.0,0.0,0.8463,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,14,True,,5,0.10204081632653061,0.0,115.0,-4.0,50.0,0.0,0.678,0.678,100.00000000000001,23.2882,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5635,0,42.5084,0.0,0.0,0.0,0.9676,0.001,0.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,15,True,,5,0.10204081632653061,0.0,140.0,-4.0,50.0,0.0,0.8625,0.8625,100.0,22.4305,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6860,0,41.8872,0.0,0.0,0.0,0.86,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,16,True,,5,0.10204081632653061,0.0,153.0,-4.0,50.0,0.0,1.4217,1.4217,100.0,24.6582,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,7497,3,44.1213,0.0,0.0,0.0,0.8799,0.001,0.3739,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,17,True,,5,0.10204081632653061,0.0,110.0,-4.0,50.0,0.0,1.1712,1.1712,100.0,25.6574,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5390,0,40.4553,0.0,0.0,0.0,0.949,0.0,0.3995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,18,True,,5,0.10204081632653061,0.0,134.0,-4.0,50.0,0.0,1.1757,1.1757,100.0,25.0282,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6566,0,43.7209,0.0,0.0,0.0,1.0184,0.001,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,19,True,,5,0.10204081632653061,0.0,132.0,-4.0,50.0,0.0,1.0606,1.0606,100.0,23.2561,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6468,0,41.9683,0.0,0.0,0.0,0.9522,0.0,0.4098,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,20,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,0.9747,0.9747,100.0,25.2205,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,42.1302,0.0,0.0,0.0,1.0867,0.0,0.4634,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,21,True,,5,0.10204081632653061,0.0,99.0,-4.0,50.0,0.0,0.9748,0.9748,100.0,25.9585,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,4851,0,41.0408,0.0,0.0,0.0,0.9876,0.001,0.4148,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,22,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0196,1.0196,100.0,26.4177,0,5,1,1,0,0,0,0,0,0.0,1.0,0.9420408163265311,102,5733,0,42.9975,0.0,0.0,0.0,1.0478,0.0,0.4452,36.0554315814345,0.39730767239016773,0.0,0.0,90.24939671949511,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,23,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.9205,0.9205,100.0,22.9946,0,5,1,1,0,0,0,0,0,0.0,1.0,0.9420408163265311,116,5243,0,40.209,0.0,0.0,0.0,0.9506,0.0,0.3971,36.242602279469025,0.346430500395187,0.0,0.0,104.17714775942785,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,24,True,,5,0.10204081632653061,0.0,138.0,-4.0,50.0,0.0,0.5284,0.5284,100.0,23.7122,0,5,1,1,0,0,0,0,0,0.0,1.0,0.9420408163265311,16,6762,0,42.1521,0.0,0.0,0.0,1.4304,0.0,0.6159,5.866062172060802,0.3802350713562127,0.0,0.0,14.927462151605013,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,25,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.8024,0.8024,100.0,24.7844,0,5,1,1,0,0,0,0,0,0.0,1.0,0.9420408163265311,82,5243,0,40.7371,0.0,0.0,0.0,0.9617,0.0,0.4078,13.413100208032983,0.25172720927029446,0.0,0.0,52.78426850206148,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,persistence,26,True,,5,0.10204081632653061,0.0,137.0,-4.0,50.0,0.0,1.0206,1.0206,100.0,24.8037,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,6713,0,43.8623,0.0,0.0,0.0,1.1428,0.0,0.4899,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,27,True,,5,0.10204081632653061,0.0,121.0,-4.0,50.0,0.0,1.6637,1.6637,100.0,25.1598,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5929,0,43.0366,0.0,0.0,0.0,0.9363,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,persistence,28,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.6878,0.6878,100.0,25.7114,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5243,0,42.638,0.0,0.0,0.0,1.03,0.0,0.4302,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,persistence,29,True,,5,0.10204081632653061,0.0,115.0,-4.0,50.0,0.0,0.9834,0.9834,100.0,23.5127,0,5,1,0,0,0,0,0,0,0.95,1.0,0.961428571428572,0,5635,0,42.0868,0.0,0.0,0.0,1.0151,0.0,0.4275,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,0,True,,5,0.10204081632653061,0.0,104.0,-4.0,50.0,0.0,1.109,1.109,100.0,24.0674,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5096,0,40.934,0.0,0.0,0.0,1.1916,0.002,0.5018,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,1,True,,5,0.10204081632653061,0.0,113.0,-4.0,50.0,0.0,1.639,1.639,99.99999999999999,25.0337,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5537,0,40.4768,0.0,0.0,0.0,1.0898,0.001,0.4654,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,2,True,,5,0.10204081632653061,0.0,83.0,-4.0,50.0,0.0,1.5081,1.5081,99.99999999999999,25.7447,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4067,0,38.9948,0.0,0.0,0.0,1.3485,0.003,0.5781,17.205429674585304,0.09945695281777978,0.0,0.0,172.49373434563418,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,3,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.4349,1.4349,100.0,24.9846,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,41.0205,0.0,0.0,0.0,1.4016,0.0,0.5981,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,4,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,1.1827,1.1827,100.0,24.1119,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6811,0,44.5118,0.0,0.0,0.0,1.1359,0.0043,0.4877,24.447677656773706,0.18530153381309072,0.0,0.0,131.50904150197607,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,5,True,,5,0.10204081632653061,0.0,86.0,-4.0,50.0,0.0,0.9981,0.9981,100.0,26.0549,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4214,0,39.781,0.0,0.0,0.0,0.9698,0.001,0.4129,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,6,True,,5,0.10204081632653061,0.0,128.0,-4.0,50.0,0.0,1.4768,1.4768,100.00000000000001,24.3996,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,6272,0,42.0733,0.0,0.0,0.0,1.0635,0.002,0.453,18.1210486477616,0.4826385419847383,0.0,0.0,37.40436368857961,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,7,True,,5,0.10204081632653061,0.0,118.0,-4.0,50.0,0.0,1.4913,1.4913,100.0,25.6825,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,5782,0,40.3264,0.0,0.0,0.0,1.2098,0.001,0.514,12.520335095916732,0.2585873807482452,0.0,0.0,47.918198365628015,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,8,True,,5,0.10204081632653061,0.0,101.0,-4.0,50.0,0.0,1.6147,1.6147,100.00000000000001,25.029,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4949,0,40.3352,0.0,0.0,0.0,1.2556,0.002,0.5376,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,9,True,,5,0.10204081632653061,0.0,157.0,-4.0,50.0,0.0,0.9262,0.9262,100.0,24.4405,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7693,3,43.5877,0.0,0.0,0.0,1.133,0.001,0.4817,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,10,True,,5,0.10204081632653061,0.0,130.0,-4.0,50.0,0.0,1.0321,1.0321,100.0,24.6345,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6370,0,44.0111,0.0,0.0,0.0,1.1908,0.003,0.5032,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,11,True,,5,0.10204081632653061,0.0,144.0,-4.0,50.0,0.0,0.537,0.537,100.0,24.4226,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,143,7056,1,43.3697,0.0,0.0,0.0,1.4961,0.004,0.6314,30.529778780128478,0.4711701978706704,0.0,0.0,64.65770622204604,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,12,True,,5,0.10204081632653061,0.0,130.0,-4.0,50.0,0.0,0.706,0.706,100.0,21.7321,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6370,0,42.1496,0.0,0.0,0.0,1.5352,0.0015,0.6506,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,13,True,,5,0.10204081632653061,0.0,114.0,-4.0,50.0,0.0,1.0104,1.0104,100.0,26.4296,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5586,0,41.9607,0.0,0.0,0.0,1.8301,0.003,0.7717,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,14,True,,5,0.10204081632653061,0.0,115.0,-4.0,50.0,0.0,0.678,0.678,100.00000000000001,23.2882,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5635,0,42.5084,0.0,0.0,0.0,1.7731,0.005,0.7407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,15,True,,5,0.10204081632653061,0.0,140.0,-4.0,50.0,0.0,0.8625,0.8625,100.0,22.4305,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6860,0,41.8872,0.0,0.0,0.0,0.9909,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,16,True,,5,0.10204081632653061,0.0,153.0,-4.0,50.0,0.0,1.4217,1.4217,100.0,24.6582,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7497,3,44.1213,0.0,0.0,0.0,1.0352,0.004,0.4361,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,17,True,,5,0.10204081632653061,0.0,110.0,-4.0,50.0,0.0,1.1712,1.1712,100.0,25.6574,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5390,0,40.4553,0.0,0.0,0.0,0.9988,0.003,0.4173,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,18,True,,5,0.10204081632653061,0.0,134.0,-4.0,50.0,0.0,1.1757,1.1757,100.0,25.0282,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6566,0,43.7209,0.0,0.0,0.0,0.9223,0.0,0.3802,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,19,True,,5,0.10204081632653061,0.0,132.0,-4.0,50.0,0.0,1.0606,1.0606,100.0,23.2561,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6468,0,41.9683,0.0,0.0,0.0,0.9463,0.001,0.3941,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,20,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,0.9747,0.9747,100.0,25.2205,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,42.1302,0.0,0.0,0.0,0.8943,0.0,0.3811,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,21,True,,5,0.10204081632653061,0.0,99.0,-4.0,50.0,0.0,0.9748,0.9748,100.0,25.9585,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4851,0,41.0408,0.0,0.0,0.0,0.9149,0.002,0.3844,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,22,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0196,1.0196,100.0,26.4177,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,102,5733,0,42.9975,0.0,0.0,0.0,0.985,0.002,0.415,36.0554315814345,0.39730767239016773,0.0,0.0,90.24939671949511,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,23,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.9205,0.9205,100.0,22.9946,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,116,5243,0,40.209,0.0,0.0,0.0,0.9192,0.001,0.3881,36.242602279469025,0.346430500395187,0.0,0.0,104.17714775942785,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,24,True,,5,0.10204081632653061,0.0,138.0,-4.0,50.0,0.0,0.5284,0.5284,100.0,23.7122,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,16,6762,0,42.1521,0.0,0.0,0.0,0.9336,0.001,0.3904,5.866062172060802,0.3802350713562127,0.0,0.0,14.927462151605013,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,25,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.8024,0.8024,100.0,24.7844,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,82,5243,0,40.7371,0.0,0.0,0.0,0.9658,0.001,0.4089,13.413100208032983,0.25172720927029446,0.0,0.0,52.78426850206148,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,random,26,True,,5,0.10204081632653061,0.0,137.0,-4.0,50.0,0.0,1.0206,1.0206,100.0,24.8037,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,6713,0,43.8623,0.0,0.0,0.0,1.0564,0.002,0.4472,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,27,True,,5,0.10204081632653061,0.0,121.0,-4.0,50.0,0.0,1.6637,1.6637,100.0,25.1598,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5929,0,43.0366,0.0,0.0,0.0,0.9186,0.0,0.3833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,4,0
moderate,random,28,True,,5,0.10204081632653061,0.0,107.0,-4.0,50.0,0.0,0.6878,0.6878,100.0,25.7114,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5243,0,42.638,0.0,0.0,0.0,0.9922,0.003,0.4212,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,random,29,True,,5,0.10204081632653061,0.0,115.0,-4.0,50.0,0.0,0.9834,0.9834,100.0,23.5127,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5635,0,42.0868,0.0,0.0,0.0,0.958,0.0,0.3977,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,0,True,,5,0.10204081632653061,0.0,104.0,-4.0,50.0,0.0,1.109,1.109,100.0,24.0674,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5096,0,40.934,0.0,0.0,0.0,1.0696,0.0257,0.4435,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,1,True,,5,0.10204081632653061,0.0,113.0,-4.0,50.0,0.0,1.639,1.639,99.99999999999999,25.0337,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5537,0,40.4768,0.0,0.0,0.0,0.9389,0.006,0.3897,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,2,True,,5,0.10204081632653061,0.0,83.0,-4.0,50.0,0.0,1.5081,1.5081,99.99999999999999,25.7447,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4067,0,38.9948,0.0,0.0,0.0,0.9345,0.003,0.3895,17.205429674585304,0.09945695281777978,0.0,0.0,172.49373434563418,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,3,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.4349,1.4349,100.0,24.9846,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,41.0205,0.0,0.0,0.0,0.9538,0.005,0.3972,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,4,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,1.1827,1.1827,100.0,24.1119,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6811,0,44.5118,0.0,0.0,0.0,1.0892,0.006,0.4575,24.447677656773706,0.18530153381309072,0.0,0.0,131.50904150197607,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,5,True,,5,0.10204081632653061,0.0,86.0,-4.0,50.0,0.0,0.9981,0.9981,100.0,26.0549,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4214,0,39.781,0.0,0.0,0.0,1.0147,0.0025,0.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,6,True,,5,0.10204081632653061,0.0,128.0,-4.0,50.0,0.0,1.4768,1.4768,100.00000000000001,24.3996,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,6272,0,42.0733,0.0,0.0,0.0,1.0472,0.003,0.4291,18.1210486477616,0.4826385419847383,0.0,0.0,37.40436368857961,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,7,True,,5,0.10204081632653061,0.0,118.0,-4.0,50.0,0.0,1.4913,1.4913,100.0,25.6825,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,5782,0,40.3264,0.0,0.0,0.0,1.0076,0.002,0.4223,12.520335095916732,0.2585873807482452,0.0,0.0,47.918198365628015,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,rule_based,8,True,,5,0.10204081632653061,0.0,101.0,-4.0,50.0,0.0,1.6147,1.6147,100.00000000000001,25.029,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4949,0,40.3352,0.0,0.0,0.0,1.558,0.008,0.6828,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
