controller,scenario,ablation,metric,n,mean,median,std,min,max,ci95_low,ci95_high
untrained_dqn,E,full_stack,battery_discharged_total,10,15.100345,0.0,47.751483,0.0,151.003447,0.0,45.301034
untrained_dqn,E,full_stack,supercap_discharged_total,10,92.613729,0.0,191.199783,0.0,470.006208,0.99,226.369112
untrained_dqn,E,full_stack,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_ems,energy_not_served_mwh,10,0.002869,0.0,0.009073,0.0,0.028691,0.0,0.008607
untrained_dqn,E,no_ems,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_ems,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,E,no_ems,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_ems,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_ems,battery_discharged_total,10,15.100345,0.0,47.751483,0.0,151.003447,0.0,45.301034
untrained_dqn,E,no_ems,supercap_discharged_total,10,92.613729,0.0,191.199783,0.0,470.006208,0.99,226.369112
untrained_dqn,E,no_ems,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_lstm,energy_not_served_mwh,10,0.002869,0.0,0.009073,0.0,0.028691,0.0,0.008607
untrained_dqn,E,no_lstm,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_lstm,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,E,no_lstm,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_lstm,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_lstm,battery_discharged_total,10,15.100345,0.0,47.751483,0.0,151.003447,0.0,45.301034
untrained_dqn,E,no_lstm,supercap_discharged_total,10,92.613729,0.0,191.199783,0.0,470.006208,0.99,226.369112
untrained_dqn,E,no_lstm,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_predictive,energy_not_served_mwh,10,0.002869,0.0,0.009073,0.0,0.028691,0.0,0.008607
untrained_dqn,E,no_predictive,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_predictive,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,E,no_predictive,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_predictive,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_predictive,battery_discharged_total,10,15.100345,0.0,47.751483,0.0,151.003447,0.0,45.301034
untrained_dqn,E,no_predictive,supercap_discharged_total,10,92.613729,0.0,191.199783,0.0,470.006208,0.99,226.369112
untrained_dqn,E,no_predictive,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_twin,energy_not_served_mwh,10,0.002869,0.0,0.009073,0.0,0.028691,0.0,0.008607
untrained_dqn,E,no_twin,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_twin,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,E,no_twin,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_twin,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,E,no_twin,battery_discharged_total,10,15.100345,0.0,47.751483,0.0,151.003447,0.0,45.301034
untrained_dqn,E,no_twin,supercap_discharged_total,10,92.613729,0.0,191.199783,0.0,470.006208,0.99,226.369112
untrained_dqn,E,no_twin,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,full_stack,energy_not_served_mwh,10,0.003439,0.0,0.010874,0.0,0.034387,0.0,0.010316
untrained_dqn,G,full_stack,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,full_stack,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,G,full_stack,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,full_stack,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,full_stack,battery_discharged_total,10,5.487349,0.0,12.272112,0.0,36.125891,0.0,14.450356
untrained_dqn,G,full_stack,supercap_discharged_total,10,100.204237,0.0,180.121081,0.0,436.854222,0.0,216.502886
untrained_dqn,G,full_stack,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_ems,energy_not_served_mwh,10,0.003439,0.0,0.010874,0.0,0.034387,0.0,0.010316
untrained_dqn,G,no_ems,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_ems,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,G,no_ems,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_ems,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_ems,battery_discharged_total,10,5.487349,0.0,12.272112,0.0,36.125891,0.0,14.450356
untrained_dqn,G,no_ems,supercap_discharged_total,10,100.204237,0.0,180.121081,0.0,436.854222,0.0,216.502886
untrained_dqn,G,no_ems,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_lstm,energy_not_served_mwh,10,0.003439,0.0,0.010874,0.0,0.034387,0.0,0.010316
untrained_dqn,G,no_lstm,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_lstm,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,G,no_lstm,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_lstm,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_lstm,battery_discharged_total,10,5.487349,0.0,12.272112,0.0,36.125891,0.0,14.450356
untrained_dqn,G,no_lstm,supercap_discharged_total,10,100.204237,0.0,180.121081,0.0,436.854222,0.0,216.502886
untrained_dqn,G,no_lstm,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_predictive,energy_not_served_mwh,10,0.003439,0.0,0.010874,0.0,0.034387,0.0,0.010316
untrained_dqn,G,no_predictive,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_predictive,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,G,no_predictive,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_predictive,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_predictive,battery_discharged_total,10,5.487349,0.0,12.272112,0.0,36.125891,0.0,14.450356
untrained_dqn,G,no_predictive,supercap_discharged_total,10,100.204237,0.0,180.121081,0.0,436.854222,0.0,216.502886
untrained_dqn,G,no_predictive,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_twin,energy_not_served_mwh,10,0.003439,0.0,0.010874,0.0,0.034387,0.0,0.010316
untrained_dqn,G,no_twin,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_twin,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,G,no_twin,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_twin,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,G,no_twin,battery_discharged_total,10,5.487349,0.0,12.272112,0.0,36.125891,0.0,14.450356
untrained_dqn,G,no_twin,supercap_discharged_total,10,100.204237,0.0,180.121081,0.0,436.854222,0.0,216.502886
untrained_dqn,G,no_twin,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,full_stack,energy_not_served_mwh,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,full_stack,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,full_stack,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,H,full_stack,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,full_stack,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,full_stack,battery_discharged_total,10,1.535277,0.0,4.854972,0.0,15.352768,0.0,4.60583
untrained_dqn,H,full_stack,supercap_discharged_total,10,102.240111,0.0,177.53848,0.0,437.295502,0.0,215.533051
untrained_dqn,H,full_stack,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_ems,energy_not_served_mwh,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_ems,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_ems,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,H,no_ems,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_ems,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_ems,battery_discharged_total,10,1.535277,0.0,4.854972,0.0,15.352768,0.0,4.60583
untrained_dqn,H,no_ems,supercap_discharged_total,10,102.240111,0.0,177.53848,0.0,437.295502,0.0,215.533051
untrained_dqn,H,no_ems,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_lstm,energy_not_served_mwh,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_lstm,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_lstm,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,H,no_lstm,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_lstm,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_lstm,battery_discharged_total,10,1.535277,0.0,4.854972,0.0,15.352768,0.0,4.60583
untrained_dqn,H,no_lstm,supercap_discharged_total,10,102.240111,0.0,177.53848,0.0,437.295502,0.0,215.533051
untrained_dqn,H,no_lstm,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_predictive,energy_not_served_mwh,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_predictive,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_predictive,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,H,no_predictive,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_predictive,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_predictive,battery_discharged_total,10,1.535277,0.0,4.854972,0.0,15.352768,0.0,4.60583
untrained_dqn,H,no_predictive,supercap_discharged_total,10,102.240111,0.0,177.53848,0.0,437.295502,0.0,215.533051
untrained_dqn,H,no_predictive,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_twin,energy_not_served_mwh,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_twin,total_customer_minutes_interrupted,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_twin,restoration_rate,10,0.4,0.333333,0.262937,0.0,1.0,0.266667,0.566667
untrained_dqn,H,no_twin,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_twin,critical_load_interruption_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,H,no_twin,battery_discharged_total,10,1.535277,0.0,4.854972,0.0,15.352768,0.0,4.60583
untrained_dqn,H,no_twin,supercap_discharged_total,10,102.240111,0.0,177.53848,0.0,437.295502,0.0,215.533051
untrained_dqn,H,no_twin,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,full_stack,energy_not_served_mwh,10,2.907934,1.983191,3.280536,0.0,9.106346,1.126037,4.937889
untrained_dqn,J,full_stack,total_customer_minutes_interrupted,10,17.05,14.916667,17.304115,0.0,46.0,7.35,27.88375
untrained_dqn,J,full_stack,restoration_rate,10,0.175,0.166667,0.12699,0.0,0.416667,0.108333,0.25
untrained_dqn,J,full_stack,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,full_stack,critical_load_interruption_steps,10,102.3,89.5,103.824692,0.0,276.0,44.1,167.3025
untrained_dqn,J,full_stack,battery_discharged_total,10,32.823256,0.0,96.951059,0.0,308.16649,0.0,94.456554
untrained_dqn,J,full_stack,supercap_discharged_total,10,795.531109,6.75161,1238.618368,0.0,2782.400591,63.687492,1583.52801
untrained_dqn,J,full_stack,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_ems,energy_not_served_mwh,10,2.907934,1.983191,3.280536,0.0,9.106346,1.126037,4.937889
untrained_dqn,J,no_ems,total_customer_minutes_interrupted,10,17.05,14.916667,17.304115,0.0,46.0,7.35,27.88375
untrained_dqn,J,no_ems,restoration_rate,10,0.175,0.166667,0.12699,0.0,0.416667,0.108333,0.25
untrained_dqn,J,no_ems,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_ems,critical_load_interruption_steps,10,102.3,89.5,103.824692,0.0,276.0,44.1,167.3025
untrained_dqn,J,no_ems,battery_discharged_total,10,32.823256,0.0,96.951059,0.0,308.16649,0.0,94.456554
untrained_dqn,J,no_ems,supercap_discharged_total,10,795.531109,6.75161,1238.618368,0.0,2782.400591,63.687492,1583.52801
untrained_dqn,J,no_ems,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_lstm,energy_not_served_mwh,10,2.907934,1.983191,3.280536,0.0,9.106346,1.126037,4.937889
untrained_dqn,J,no_lstm,total_customer_minutes_interrupted,10,17.05,14.916667,17.304115,0.0,46.0,7.35,27.88375
untrained_dqn,J,no_lstm,restoration_rate,10,0.175,0.166667,0.12699,0.0,0.416667,0.108333,0.25
untrained_dqn,J,no_lstm,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_lstm,critical_load_interruption_steps,10,102.3,89.5,103.824692,0.0,276.0,44.1,167.3025
untrained_dqn,J,no_lstm,battery_discharged_total,10,32.537468,0.0,96.997044,0.0,308.16649,0.0,94.170766
untrained_dqn,J,no_lstm,supercap_discharged_total,10,795.49833,6.751371,1238.575683,0.0,2782.400591,63.687492,1583.495231
untrained_dqn,J,no_lstm,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_predictive,energy_not_served_mwh,10,2.907934,1.983191,3.280536,0.0,9.106346,1.126037,4.937889
untrained_dqn,J,no_predictive,total_customer_minutes_interrupted,10,17.05,14.916667,17.304115,0.0,46.0,7.35,27.88375
untrained_dqn,J,no_predictive,restoration_rate,10,0.175,0.166667,0.12699,0.0,0.416667,0.108333,0.25
untrained_dqn,J,no_predictive,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_predictive,critical_load_interruption_steps,10,102.3,89.5,103.824692,0.0,276.0,44.1,167.3025
untrained_dqn,J,no_predictive,battery_discharged_total,10,32.823256,0.0,96.951059,0.0,308.16649,0.0,94.456554
untrained_dqn,J,no_predictive,supercap_discharged_total,10,795.531109,6.75161,1238.618368,0.0,2782.400591,63.687492,1583.52801
untrained_dqn,J,no_predictive,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_twin,energy_not_served_mwh,10,2.907934,1.983191,3.280536,0.0,9.106346,1.126037,4.937889
untrained_dqn,J,no_twin,total_customer_minutes_interrupted,10,17.05,14.916667,17.304115,0.0,46.0,7.35,27.88375
untrained_dqn,J,no_twin,restoration_rate,10,0.175,0.166667,0.12699,0.0,0.416667,0.108333,0.25
untrained_dqn,J,no_twin,avg_restoration_steps,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
untrained_dqn,J,no_twin,critical_load_interruption_steps,10,102.3,89.5,103.824692,0.0,276.0,44.1,167.3025
untrained_dqn,J,no_twin,battery_discharged_total,10,32.823256,0.0,96.951059,0.0,308.16649,0.0,94.456554
untrained_dqn,J,no_twin,supercap_discharged_total,10,795.531109,6.75161,1238.618368,0.0,2782.400591,63.687492,1583.52801
untrained_dqn,J,no_twin,voltage_violation_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
