controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
random,0,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.1092,1.1092,100.0,17.3996,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,46.9717,0.0,0.0,0.0,0.0503,0.0,0.0187
random,1,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.0701,1.0701,100.0,16.9049,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,47.0557,0.0,0.0,0.0,0.0563,0.0001,0.0221
random,2,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.0446,1.0446,100.0,18.2901,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,45.3449,0.0,0.0,0.0,0.0567,0.0001,0.0224
rule_based,0,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.1092,1.1092,100.0,17.3996,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,46.9717,0.0,0.0,0.0,0.0595,0.0087,0.0199
rule_based,1,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.0701,1.0701,100.0,16.9049,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,47.0557,0.0,0.0,0.0,0.0544,0.0002,0.0213
rule_based,2,normal,True,,1,0.02040816326530612,0.0,20.0,0.0,10.0,0.0,1.0446,1.0446,100.0,18.2901,0,1,1,0,0,20,0,0,0,0.95,1.0,0.9614285714285714,0,980,0,45.3449,0.0,0.0,0.0,0.0546,0.0002,0.0214
