controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
random,18,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0011,1.0011,100.0,24.4384,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,50.0626,0.0,0.0,0.0,1.0741,0.0,0.4614
random,19,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8724,0.8724,100.0,22.3945,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,48.4186,0.0,0.0,0.0,1.0125,0.0,0.4358
random,20,normal,True,,3,0.061224489795918366,0.0,199.0,-2.0,30.0,0.0,0.8017,0.8017,100.0,24.3188,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9751,0,48.3725,0.0,0.0,0.0,0.9806,0.001,0.4223
random,21,normal,True,,3,0.061224489795918366,0.0,184.0,-2.0,30.0,0.0,0.7834,0.7834,100.0,24.9187,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9016,1,46.9249,0.0,0.0,0.0,1.0072,0.002,0.438
random,22,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9275,0.9275,100.0,23.8597,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,7,49.2941,0.0,0.0,0.0,1.0866,0.003,0.47
random,23,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8333,0.8333,100.0,23.4037,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,121,9800,0,46.6925,0.0,0.0,0.0,1.0096,0.002,0.4328
random,24,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.3151,0.3151,100.0,22.6485,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,48.6553,0.0,0.0,0.0,1.0024,0.001,0.4349
random,25,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,0.7128,0.7128,100.0,23.8089,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,2,46.9393,0.0,0.0,0.0,0.9564,0.001,0.408
random,26,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8609,0.8609,100.00000000000001,23.8002,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,12,50.0952,0.0,0.0,0.0,1.0296,0.0016,0.4426
random,27,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.4336,1.4336,100.0,24.2855,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,6,49.6626,0.0,0.0,0.0,1.015,0.0,0.439
random,28,normal,True,,3,0.061224489795918366,0.0,188.0,-2.0,30.0,0.0,0.505,0.505,100.0,25.0084,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9212,0,48.8542,0.0,0.0,0.0,1.0789,0.0,0.4605
random,29,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7894,0.7894,100.0,22.5084,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,48.0007,0.0,0.0,0.0,1.0239,0.002,0.4446
random,30,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0312,1.0312,100.0,24.6494,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,6,48.9553,0.0,0.0,0.0,0.9971,0.0,0.4276
random,31,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1222,1.1222,100.0,22.4373,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,47.3513,0.0,0.0,0.0,0.9843,0.001,0.4203
random,32,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,1.125,1.125,100.0,24.3798,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,0,48.4782,0.0,0.0,0.0,1.0102,0.001,0.4372
random,33,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,1.1672,1.1672,100.0,25.2369,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,6,49.3118,0.0,0.0,0.0,0.999,0.002,0.4333
random,34,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8934,0.8934,100.0,22.5367,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,1,46.8836,0.0,0.0,0.0,0.9842,0.002,0.4222
random,35,normal,True,,3,0.061224489795918366,0.0,190.0,-2.0,30.0,0.0,0.8801,0.8801,100.0,25.6076,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9310,5,50.0655,0.0,0.0,0.0,0.998,0.001,0.4347
random,36,normal,True,,3,0.061224489795918366,0.0,189.0,-2.0,30.0,0.0,1.1506,1.1506,100.0,25.4398,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,123,9261,3,48.6768,0.0,0.0,0.0,1.0872,0.0,0.473
random,37,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8631,0.8631,100.0,23.1478,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,46.406,0.0,0.0,0.0,1.013,0.0,0.4419
random,38,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8958,0.8958,100.0,23.7319,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,7,49.0662,0.0,0.0,0.0,1.0658,0.001,0.4588
random,39,normal,True,,3,0.061224489795918366,0.0,199.0,-2.0,30.0,0.0,0.9621,0.9621,100.0,24.8232,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9751,3,48.5366,0.0,0.0,0.0,0.9811,0.003,0.4271
random,40,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8325,0.8325,100.0,23.0439,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,13,49.7628,0.0,0.0,0.0,1.0149,0.001,0.4382
random,41,normal,True,,3,0.061224489795918366,0.0,186.0,-2.0,30.0,0.0,0.9584,0.9584,100.0,24.9304,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9114,0,46.5881,0.0,0.0,0.0,0.9915,0.0016,0.431
random,42,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.6721,0.6721,100.00000000000001,23.2719,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,47.52,0.0,0.0,0.0,0.9987,0.001,0.4382
random,43,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9648,0.9648,100.0,23.5102,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,19,50.6025,0.0,0.0,0.0,1.0224,0.003,0.4371
random,44,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.6838,0.6838,99.99999999999999,23.7123,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,3,48.1586,0.0,0.0,0.0,1.0232,0.001,0.4392
random,45,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2941,1.2941,100.00000000000001,23.803,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,130,9800,5,47.4275,0.0,0.0,0.0,1.237,0.001,0.5303
random,46,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.74,0.74,100.0,22.4812,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,50.0364,0.0,0.0,0.0,1.0098,0.001,0.4342
random,47,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,0.9051,0.9051,100.0,24.2058,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,1,45.9763,0.0,0.0,0.0,1.0331,0.001,0.4407
random,48,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,1.529,1.529,100.00000000000001,25.4019,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,2,47.8982,0.0,0.0,0.0,0.9954,0.0,0.4329
random,49,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1358,1.1358,100.0,23.2679,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,46.8091,0.0,0.0,0.0,1.135,0.001,0.489
random,50,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1579,1.1579,100.0,24.0943,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,11,49.3981,0.0,0.0,0.0,1.0884,0.0,0.4767
random,51,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,1.6741,1.6741,100.0,24.0708,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,0,47.7318,0.0,0.0,0.0,1.0904,0.0,0.475
random,52,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7946,0.7946,100.00000000000001,21.3643,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,12,50.4839,0.0,0.0,0.0,1.0836,0.002,0.4707
random,53,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.075,1.075,100.0,22.4504,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,47.747,0.0,0.0,0.0,1.0109,0.0,0.4374
random,54,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,0.7851,0.7851,100.00000000000001,24.7774,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,0,47.0704,0.0,0.0,0.0,0.9751,0.001,0.4209
random,55,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9411,0.9411,100.0,22.1324,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,14,49.4429,0.0,0.0,0.0,1.0144,0.001,0.4367
random,56,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.4217,1.4217,99.99999999999999,23.8962,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,47.8145,0.0,0.0,0.0,1.052,0.002,0.4543
random,57,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1236,1.1236,100.0,23.7235,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,1,47.4878,0.0,0.0,0.0,1.0108,0.001,0.4332
random,58,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.241,1.241,100.0,25.927,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,12,49.9411,0.0,0.0,0.0,1.0719,0.001,0.4636
random,59,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9985,0.9985,100.0,24.4947,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,138,9800,5,48.1087,0.0,0.0,0.0,1.1405,0.0,0.4915
random,60,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.4677,1.4677,99.99999999999999,25.4477,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,49.6664,0.0,0.0,0.0,1.0184,0.003,0.4373
random,61,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.3219,1.3219,99.99999999999999,24.8542,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,50.7145,0.0,0.0,0.0,1.037,0.001,0.4519
random,62,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8749,0.8749,99.99999999999999,22.9321,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,49.7371,0.0,0.0,0.0,1.0198,0.002,0.4408
random,63,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.4078,1.4078,100.0,24.3555,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,50.4727,0.0,0.0,0.0,1.0381,0.0,0.4497
random,64,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.8531,0.8531,100.0,25.0973,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,19,52.7795,0.0,0.0,0.0,1.0426,0.002,0.4442
random,65,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9757,0.9757,100.0,22.4919,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,47.4769,0.0,0.0,0.0,1.0494,0.001,0.4529
random,66,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.3093,1.3093,100.0,24.689,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,2,47.5651,0.0,0.0,0.0,1.0521,0.0016,0.4561
random,67,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,0.7886,0.7886,99.99999999999999,23.0831,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,0,45.7193,0.0,0.0,0.0,1.0184,0.0,0.4405
