controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
full_stack,18,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,0.9428,0.9428,100.0,26.4386,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,7,49.8722,0.0,0.0,0.0,1.384,0.113,0.5088
full_stack,19,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.394,1.394,99.99999999999999,23.2427,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,48.1401,0.0,0.0,0.0,1.6308,0.1167,0.6365
full_stack,20,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,1.0015,1.0015,100.0,24.7965,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,0,47.657,0.0,0.0,0.0,1.2912,0.1088,0.467
full_stack,21,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,1.1154,1.1154,100.0,23.4351,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,0,46.4005,0.0,0.0,0.0,1.3936,0.1129,0.5178
full_stack,22,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,1.0244,1.0244,100.0,24.1606,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,6,49.0843,0.0,0.0,0.0,1.4979,0.1192,0.5651
full_stack,23,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.5142,0.5142,100.0,22.0313,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,121,9800,1,46.6135,0.0,0.0,0.0,1.4599,0.1166,0.5517
full_stack,24,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0435,1.0435,100.0,23.3522,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,47.3819,0.0,0.0,0.0,1.5697,0.1189,0.6027
full_stack,25,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0792,1.0792,100.0,22.4021,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,46.5566,0.0,0.0,0.0,1.4575,0.1282,0.5518
full_stack,26,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,1.0661,1.0661,100.0,25.3064,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,8,49.838,0.0,0.0,0.0,1.4271,0.1187,0.5337
full_stack,27,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2929,1.2929,100.0,25.2621,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,50.4282,0.0,0.0,0.0,1.5867,0.1118,0.6141
full_stack,28,normal,True,,3,0.061224489795918366,0.0,183.0,-2.0,30.0,0.0,1.126,1.126,100.0,26.1859,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,8967,0,47.389,0.0,0.0,0.0,1.516,0.1222,0.5841
full_stack,29,normal,True,,3,0.061224489795918366,0.0,191.0,-2.0,30.0,0.0,0.8423,0.8423,99.99999999999999,23.9838,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9359,4,48.1299,0.0,0.0,0.0,1.4207,0.1111,0.5307
full_stack,30,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,1.0065,1.0065,100.0,25.5188,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,6,48.2507,0.0,0.0,0.0,1.6903,0.1236,0.6641
full_stack,31,normal,True,,3,0.061224489795918366,0.0,198.0,-2.0,30.0,0.0,0.7938,0.7938,99.99999999999999,24.573,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9702,4,47.1672,0.0,0.0,0.0,1.5281,0.1241,0.5853
