# per_policy_summary
controller_label,n_valid_runs,active_modules,disabled_modules,metric,n,mean,std,median,min,max,ci95_low,ci95_high
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,load_shedding_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,battery_dispatch_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,voltage_violation_count,100,12.870000,41.130159,0.000000,0.000000,184.000000,4.808489,20.931511
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,frequency_deviation_count,100,9667.700000,219.521679,9800.000000,8967.000000,9800.000000,9624.673751,9710.726249
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,line_overload_count,100,5.540000,6.428189,4.000000,0.000000,35.000000,4.280075,6.799925
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,minimum_voltage_pu,100,0.855000,0.286436,0.950000,0.000000,0.950000,0.798859,0.911141
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,maximum_voltage_pu,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,average_voltage_pu,100,0.959490,0.005846,0.961429,0.942041,0.961429,0.958344,0.960636
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,operating_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,outage_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,carbon_kg,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
full_stack,100,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,,runtime_s,100,1.570448,0.124222,1.558250,1.326300,1.906400,1.546101,1.594795
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,saifi,100,0.061224,0.000000,0.061224,0.061224,0.061224,0.061224,0.061224
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,saidi,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,maifi,100,196.530000,6.084348,200.000000,164.000000,200.000000,195.337468,197.722532
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,asai,100,-2.000000,0.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,ens,100,30.000000,0.000000,30.000000,30.000000,30.000000,30.000000,30.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,restoration_time_steps,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,critical_load_restored_pct,100,100.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,successful_restoration_count,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,number_of_islands,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,isolated_nodes,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,actions_taken,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,switching_operations,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,illegal_actions_attempted,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,load_shedding_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,battery_dispatch_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,voltage_violation_count,100,12.870000,41.130159,0.000000,0.000000,184.000000,4.808489,20.931511
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,frequency_deviation_count,100,9629.970000,298.133061,9800.000000,8036.000000,9800.000000,9571.535920,9688.404080
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,line_overload_count,100,5.470000,6.322087,4.000000,0.000000,35.000000,4.230871,6.709129
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,minimum_voltage_pu,100,0.855000,0.286436,0.950000,0.000000,0.950000,0.798859,0.911141
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,maximum_voltage_pu,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,average_voltage_pu,100,0.959490,0.005846,0.961429,0.942041,0.961429,0.958344,0.960636
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,operating_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,outage_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,carbon_kg,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
persistence,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,runtime_s,100,1.171884,0.083385,1.153000,0.972300,1.498000,1.155540,1.188228
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,saifi,100,0.061224,0.000000,0.061224,0.061224,0.061224,0.061224,0.061224
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,saidi,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,maifi,100,196.530000,6.084348,200.000000,164.000000,200.000000,195.337468,197.722532
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,asai,100,-2.000000,0.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,ens,100,30.000000,0.000000,30.000000,30.000000,30.000000,30.000000,30.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,restoration_time_steps,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,critical_load_restored_pct,100,100.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,successful_restoration_count,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,number_of_islands,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,isolated_nodes,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,actions_taken,100,200.000000,0.000000,200.000000,200.000000,200.000000,200.000000,200.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,switching_operations,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,illegal_actions_attempted,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,load_shedding_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,battery_dispatch_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,voltage_violation_count,100,12.870000,41.130159,0.000000,0.000000,184.000000,4.808489,20.931511
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,frequency_deviation_count,100,9629.970000,298.133061,9800.000000,8036.000000,9800.000000,9571.535920,9688.404080
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,line_overload_count,100,5.470000,6.322087,4.000000,0.000000,35.000000,4.230871,6.709129
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,minimum_voltage_pu,100,0.855000,0.286436,0.950000,0.000000,0.950000,0.798859,0.911141
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,maximum_voltage_pu,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,average_voltage_pu,100,0.959490,0.005846,0.961429,0.942041,0.961429,0.958344,0.960636
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,operating_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,outage_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,carbon_kg,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
random,100,,dqn;lstm;digital_twin;predictive_healing;reward_shaping;flisr;ems;storage;xai,runtime_s,100,1.103425,0.211843,1.052300,0.956400,2.893600,1.061904,1.144946
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,saifi,100,0.061224,0.000000,0.061224,0.061224,0.061224,0.061224,0.061224
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,saidi,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,maifi,100,196.530000,6.084348,200.000000,164.000000,200.000000,195.337468,197.722532
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,asai,100,-2.000000,0.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,ens,100,30.000000,0.000000,30.000000,30.000000,30.000000,30.000000,30.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,restoration_time_steps,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,critical_load_restored_pct,100,100.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,successful_restoration_count,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,number_of_islands,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,isolated_nodes,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,actions_taken,100,200.000000,0.000000,200.000000,200.000000,200.000000,200.000000,200.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,switching_operations,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,illegal_actions_attempted,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,load_shedding_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,battery_dispatch_events,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,voltage_violation_count,100,12.870000,41.130159,0.000000,0.000000,184.000000,4.808489,20.931511
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,frequency_deviation_count,100,9629.970000,298.133061,9800.000000,8036.000000,9800.000000,9571.535920,9688.404080
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,line_overload_count,100,5.470000,6.322087,4.000000,0.000000,35.000000,4.230871,6.709129
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,minimum_voltage_pu,100,0.855000,0.286436,0.950000,0.000000,0.950000,0.798859,0.911141
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,maximum_voltage_pu,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,average_voltage_pu,100,0.959490,0.005846,0.961429,0.942041,0.961429,0.958344,0.960636
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,operating_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,outage_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,carbon_kg,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rule_based,100,flisr,dqn;lstm;digital_twin;predictive_healing;reward_shaping;ems;storage;xai,runtime_s,100,1.200156,0.090392,1.188950,0.985000,1.587000,1.182439,1.217873

# paired_comparison
anchor,other,metric,n,valid,reason,mean_difference,std_difference,ci95_low,ci95_high,t_statistic,t_p_value,wilcoxon_W,wilcoxon_p,effect_size,effect_label,significant_at_005
rule_based,dqn_core_only,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,maifi,100,True,,-0.770000,5.245209,-1.798061,0.258061,-1.468000,0.144112,538.500000,0.170503,-0.146800,negligible,False
rule_based,dqn_core_only,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
rule_based,dqn_core_only,critical_load_restored_pct,100,True,,-0.000000,0.000000,-0.000000,0.000000,-0.331800,0.741261,217.500000,0.757683,-0.033200,negligible,False
rule_based,dqn_core_only,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,frequency_deviation_count,100,True,,-37.730000,257.015263,-88.104992,12.644992,-1.468000,0.144112,538.500000,0.170503,-0.146800,negligible,False
rule_based,dqn_core_only,line_overload_count,100,True,,-0.070000,3.654954,-0.786371,0.646371,-0.191500,0.848870,1050.500000,0.885683,-0.019200,negligible,False
rule_based,dqn_core_only,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,dqn_core_only,runtime_s,100,True,,-0.190652,0.137271,-0.217557,-0.163747,-13.888700,0.000000,445.500000,0.000000,-1.388900,large,True
rule_based,full_stack,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
rule_based,full_stack,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
